pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
249,1.2-1.5,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000,0.0000,9.0000
250,1.2-1.7,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,1.0000,2.0000,1.0000,1.0000,1.0000,21.0000
251,1.2-1.8,0.0000,0.3333,0.6667,0.6667,1.0000,0.3333,1.0000,0.3333,0.3333,0.3333,1.0000,0.3333,1.0000,0.3333,0.6667,1.0000,0.6667,1.0000,1.0000,12.0000
252,1.2-2.0,0.0000,1.0000,0.6000,0.8000,0.4000,0.2000,0.0000,0.0000,0.0000,0.6000,0.4000,0.2000,0.2000,0.0000,0.4000,1.0000,0.8000,0.6000,0.0000,7.2000
253,1.2-2.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,4.0000
254,1.2-2.5,0.5000,2.0000,2.0000,1.0000,1.0000,0.5000,1.0000,0.5000,2.0000,0.5000,0.5000,0.0000,1.0000,0.5000,1.5000,1.5000,2.0000,2.0000,1.5000,21.5000
255,1.2-2.6,0.3333,0.3333,0.6667,1.0000,0.6667,0.0000,0.3333,1.0000,1.0000,0.3333,0.3333,0.3333,1.0000,0.3333,0.3333,1.6667,1.6667,1.0000,0.6667,13.0000
256,1.2-2.7,0.0000,1.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,1.5000,0.5000,0.0000,0.0000,9.0000
257,1.2-2.8,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,12.0000
258,1.2-3.0,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,8.5000
259,1.2-3.2,0.5000,0.5000,1.5000,1.5000,1.5000,1.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.5000,1.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,11.5000
260,1.2-3.3,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,2.0000,0.0000,0.0000,8.0000
261,1.2-3.5,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,4.0000
262,1.2-4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000,4.0000
263,1.2-4.3,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0.0000,2.0000,1.0000,0.0000,1.0000,2.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,28.0000
264,1.2-4.8,0.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,2.0000,2.0000,0.0000,12.0000
265,1.2-5.0,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,7.0000
266,1.2-5.8,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,1.0000,2.0000,1.0000,11.0000
267,1.2-6.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,4.0000
268,1.2-6.5,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,2.0000,2.0000,2.0000,1.0000,12.0000
269,1.2-7.0,0.0000,0.0000,1.0000,2.0000,2.0000,0.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,2.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2.0000,25.0000
270,1.5-0.0,0.0000,0.8000,1.4000,0.8000,0.0000,0.4000,0.6000,0.2000,0.8000,1.0000,0.8000,0.4000,1.4000,1.2000,1.4000,1.2000,1.4000,1.0000,0.0000,14.8000
271,1.5-0.2,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,6.0000
272,1.5-0.3,0.0000,1.0000,1.0000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,1.5000,1.5000,0.5000,1.0000,0.5000,1.0000,0.5000,1.0000,1.0000,0.0000,12.0000
273,1.5-0.5,0.3333,1.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1.0000,0.3333,0.3333,1.3333,0.3333,0.3333,1.0000,0.6667,0.3333,0.0000,8.0000
274,1.5-0.6,0.0000,2.0000,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,26.0000
275,1.5-0.7,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,1.0000,13.0000
276,1.5-0.8,0.0000,1.3333,0.6667,0.6667,0.0000,0.0000,0.0000,0.0000,0.6667,0.3333,0.6667,0.6667,1.3333,0.6667,1.0000,1.3333,1.3333,1.3333,0.3333,12.3333
277,1.5-1.0,0.0000,1.3750,0.8750,0.3750,0.0000,0.0000,0.2500,0.3750,1.1250,1.2500,1.0000,0.5000,1.6250,1.5000,1.3750,1.1250,1.1250,1.2500,0.1250,15.2500
278,1.5-1.2,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000,0.0000,9.0000
279,1.5-1.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
280,1.5-1.7,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,0.0000,2.0000,1.0000,1.0000,1.0000,0.0000,12.0000
281,1.5-1.8,0.0000,1.3333,0.6667,0.3333,0.0000,0.3333,0.6667,0.0000,1.3333,1.0000,1.0000,0.6667,1.6667,0.6667,1.3333,1.0000,1.3333,1.6667,0.3333,15.3333
282,1.5-2.0,0.0000,1.8000,1.6000,0.8000,0.0000,0.2000,0.4000,0.4000,1.4000,1.4000,0.8000,0.6000,1.2000,0.8000,1.2000,1.6000,1.8000,0.6000,0.4000,17.0000
283,1.5-2.2,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,23.0000
284,1.5-2.5,0.5000,2.0000,1.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,1.5000,1.5000,1.5000,1.5000,2.0000,1.5000,0.5000,15.5000
285,1.5-2.6,0.3333,0.6667,1.0000,0.6667,0.0000,0.0000,0.6667,0.3333,1.0000,0.6667,1.0000,0.6667,1.6667,0.6667,1.0000,1.0000,1.0000,1.3333,0.3333,14.0000
286,1.5-2.7,0.0000,1.0000,1.5000,0.5000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.0000,17.5000
287,1.5-2.8,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,9.0000
288,1.5-3.0,0.0000,1.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.5000,1.0000,1.5000,1.0000,0.0000,1.0000,0.5000,1.0000,2.0000,1.5000,0.0000,1.0000,13.5000
289,1.5-3.2,0.5000,2.0000,2.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.5000,1.5000,1.0000,0.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,16.5000
290,1.5-3.3,0.0000,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,27.0000
291,1.5-3.5,0.0000,1.5000,1.5000,1.0000,0.0000,1.0000,0.5000,1.0000,1.5000,2.0000,2.0000,0.5000,1.0000,2.0000,2.0000,2.0000,2.0000,1.5000,1.0000,24.0000
292,1.5-4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,1.0000,2.0000,2.0000,1.0000,1.0000,0.0000,11.0000
293,1.5-4.3,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,0.0000,15.0000
294,1.5-4.8,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0.0000,14.0000
295,1.5-5.0,0.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,25.0000
296,1.5-5.8,0.0000,2.0000,2.0000,1.0000,0.0000,1.0000,1.0000,0.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,28.0000
297,1.5-6.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,3.0000
298,1.5-6.5,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0.0000,21.0000
299,1.5-7.0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,2.0000,1.0000,1.0000,10.0000
300,1.7-0.0,0.4000,1.0000,0.8000,0.8000,1.4000,0.8000,0.8000,0.0000,1.0000,0.6000,0.8000,1.0000,1.0000,0.8000,1.2000,0.8000,0.4000,0.2000,0.4000,14.2000
301,1.7-0.2,1.0000,2.0000,2.0000,2.0000,2.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,21.0000
302,1.7-0.3,0.5000,1.0000,1.0000,0.5000,0.5000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.5000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,10.0000
303,1.7-0.5,0.6667,1.3333,0.6667,1.0000,0.3333,0.0000,0.0000,0.0000,0.3333,0.3333,1.0000,1.0000,1.3333,0.3333,0.6667,0.6667,0.6667,0.3333,0.3333,11.0000
304,1.7-0.6,1.0000,2.0000,2.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,21.0000
305,1.7-0.7,2.0000,2.0000,2.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,25.0000
306,1.7-0.8,0.6667,1.6667,1.0000,1.3333,1.0000,0.6667,0.6667,0.0000,0.6667,0.0000,1.3333,1.3333,1.6667,1.0000,1.0000,1.0000,0.3333,0.3333,0.0000,15.6667
307,1.7-1.0,0.1250,0.6250,0.3750,0.3750,0.6250,0.5000,0.5000,0.0000,0.3750,0.3750,0.7500,0.2500,1.3750,0.8750,0.7500,0.7500,0.7500,0.2500,0.0000,9.6250
308,1.7-1.2,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,1.0000,2.0000,1.0000,1.0000,1.0000,21.0000
309,1.7-1.5,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,0.0000,2.0000,1.0000,1.0000,1.0000,0.0000,12.0000
310,1.7-1.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
311,1.7-1.8,0.3333,1.3333,0.3333,0.0000,1.3333,1.0000,1.0000,0.0000,1.0000,0.6667,1.3333,1.3333,1.3333,1.0000,1.3333,0.3333,0.6667,0.6667,0.3333,15.3333
312,1.7-2.0,0.6000,1.4000,0.0000,0.4000,0.4000,0.4000,0.4000,0.0000,0.2000,0.4000,0.6000,0.2000,0.8000,0.4000,0.4000,0.6000,0.8000,0.6000,0.2000,8.8000
313,1.7-2.2,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,1.0000,1.0000,0.0000,0.0000,9.0000
314,1.7-2.5,1.0000,1.5000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,1.5000,1.0000,1.0000,0.5000,1.0000,0.5000,14.5000
315,1.7-2.6,0.6667,0.3333,1.0000,0.3333,0.6667,0.3333,0.6667,0.0000,1.0000,0.3333,1.0000,1.3333,1.0000,0.6667,0.6667,1.3333,0.3333,0.6667,0.3333,12.6667
316,1.7-2.7,1.0000,1.5000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,0.0000,1.0000,1.5000,1.5000,0.5000,1.5000,1.0000,1.0000,0.5000,0.0000,16.5000
317,1.7-2.8,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,19.0000
318,1.7-3.0,1.0000,1.0000,1.5000,1.0000,0.0000,0.5000,0.5000,0.0000,0.5000,1.0000,0.5000,1.0000,0.5000,0.5000,2.0000,1.5000,0.5000,0.0000,0.0000,13.5000
319,1.7-3.2,0.5000,1.5000,2.0000,1.5000,1.5000,1.0000,1.5000,0.0000,1.0000,0.5000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,17.0000
320,1.7-3.3,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,2.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,21.0000
321,1.7-3.5,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5000,0.5000,10.5000
322,1.7-4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,1.0000,2.0000,1.0000,0.0000,0.0000,0.0000,10.0000
323,1.7-4.3,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,2.0000,0.0000,1.0000,2.0000,0.0000,2.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,1.0000,24.0000
324,1.7-4.8,1.0000,1.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,0.0000,15.0000
325,1.7-5.0,1.0000,2.0000,1.0000,1.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,2.0000,1.0000,1.0000,1.0000,1.0000,0.0000,17.0000
326,1.7-5.8,1.0000,2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,1.0000,17.0000
327,1.7-6.0,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,0.0000,2.0000,2.0000,1.0000,1.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,19.0000
328,1.7-6.5,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,0.0000,15.0000
329,1.7-7.0,0.0000,1.0000,1.0000,0.0000,2.0000,1.0000,2.0000,0.0000,1.0000,0.0000,1.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,19.0000
330,1.8-0.0,0.0000,0.6000,0.8667,1.0000,1.2000,0.9333,0.7333,0.2667,0.8000,0.6667,0.9333,0.6667,0.9333,0.8000,0.8000,0.8000,0.8000,0.4667,0.2667,13.5333
331,1.8-0.2,0.0000,0.0000,0.3333,1.6667,1.3333,1.0000,0.3333,0.0000,0.6667,0.6667,1.0000,0.6667,0.3333,0.3333,0.6667,0.6667,0.6667,0.6667,0.0000,11.0000
332,1.8-0.3,0.0000,0.8333,0.8333,0.5000,0.5000,0.3333,0.8333,0.0000,0.8333,1.3333,1.3333,0.6667,1.3333,0.8333,0.8333,1.1667,0.6667,0.5000,0.1667,13.5000
333,1.8-0.5,0.2222,0.8889,0.0000,0.6667,0.1111,0.0000,0.1111,0.2222,0.3333,0.4444,1.0000,0.7778,0.6667,0.2222,0.3333,0.5556,1.0000,0.4444,0.4444,8.4444
334,1.8-0.6,0.0000,1.6667,1.3333,1.6667,1.3333,1.0000,1.0000,0.6667,1.0000,1.0000,2.0000,1.6667,1.3333,0.3333,1.0000,1.3333,1.3333,1.3333,0.3333,21.3333
335,1.8-0.7,0.3333,1.0000,0.3333,1.0000,0.3333,0.0000,1.0000,0.0000,0.6667,0.6667,1.0000,0.0000,1.3333,1.0000,1.6667,1.0000,1.3333,1.6667,1.0000,15.3333
336,1.8-0.8,0.1111,1.2222,1.1111,1.1111,0.4444,0.4444,0.3333,0.1111,0.6667,0.3333,1.2222,1.0000,1.2222,0.7778,1.1111,1.3333,1.2222,1.2222,0.1111,15.1111
337,1.8-1.0,0.1250,0.8750,0.5000,0.8333,0.5000,0.7917,0.7500,0.2917,0.6667,0.7917,1.0000,0.8333,1.2500,0.8750,0.8750,0.9583,0.8750,0.8333,0.0417,13.6667
338,1.8-1.2,0.0000,0.3333,0.6667,0.6667,1.0000,0.3333,1.0000,0.3333,0.3333,0.3333,1.0000,0.3333,1.0000,0.3333,0.6667,1.0000,0.6667,1.0000,1.0000,12.0000
339,1.8-1.5,0.0000,1.3333,0.6667,0.3333,0.0000,0.3333,0.6667,0.0000,1.3333,1.0000,1.0000,0.6667,1.6667,0.6667,1.3333,1.0000,1.3333,1.6667,0.3333,15.3333
340,1.8-1.7,0.3333,1.3333,0.3333,0.0000,1.3333,1.0000,1.0000,0.0000,1.0000,0.6667,1.3333,1.3333,1.3333,1.0000,1.3333,0.3333,0.6667,0.6667,0.3333,15.3333
341,1.8-1.8,0.2222,0.8889,0.2222,0.4444,0.8889,0.2222,0.2222,0.0000,0.6667,0.4444,0.8889,0.6667,0.8889,0.6667,0.6667,0.8889,0.6667,0.6667,0.0000,10.2222
342,1.8-2.0,0.0000,1.0667,1.1333,1.0000,0.6000,0.6000,0.6667,0.4000,0.8000,0.9333,1.2667,0.6000,0.6667,0.6000,0.8667,1.0667,1.0667,0.6667,0.2667,14.2667
343,1.8-2.2,0.0000,0.3333,0.3333,0.3333,0.6667,0.3333,0.0000,0.0000,0.3333,0.3333,0.6667,1.6667,1.6667,1.0000,1.3333,1.3333,1.0000,1.3333,0.3333,13.0000
344,1.8-2.5,0.1667,1.1667,0.8333,0.8333,0.5000,0.3333,0.5000,0.3333,0.5000,0.6667,0.6667,0.0000,1.0000,1.0000,1.0000,0.8333,1.1667,0.8333,0.3333,12.6667
345,1.8-2.6,0.2222,0.6667,0.5556,0.7778,0.7778,0.4444,0.6667,0.6667,1.1111,1.1111,1.1111,1.0000,0.8889,0.7778,0.8889,0.8889,0.7778,0.7778,0.4444,14.5556
346,1.8-2.7,0.0000,1.1667,1.0000,1.1667,1.3333,0.8333,1.0000,0.0000,0.6667,1.0000,1.3333,0.8333,1.1667,1.0000,1.0000,1.1667,1.0000,1.0000,0.5000,17.1667
347,1.8-2.8,0.0000,0.6667,0.0000,0.0000,1.3333,0.6667,0.6667,0.0000,1.0000,0.3333,0.0000,0.6667,0.3333,0.3333,0.6667,0.6667,0.6667,0.6667,0.3333,9.0000
348,1.8-3.0,0.0000,0.8333,1.1667,0.3333,0.0000,0.3333,0.6667,0.5000,1.0000,1.1667,1.0000,0.3333,0.5000,0.3333,1.0000,1.3333,1.0000,0.5000,0.1667,12.1667
349,1.8-3.2,0.1667,0.8333,0.6667,0.8333,1.0000,0.6667,0.6667,0.3333,1.0000,0.5000,1.3333,1.1667,0.8333,0.6667,0.6667,0.0000,0.3333,0.0000,0.1667,11.8333
350,1.8-3.3,0.0000,0.6667,0.6667,0.3333,1.0000,0.6667,0.3333,0.3333,0.6667,1.0000,1.6667,0.6667,1.6667,0.6667,1.0000,1.6667,1.0000,1.3333,0.6667,16.0000
351,1.8-3.5,0.0000,0.8333,0.3333,0.6667,0.5000,0.6667,0.5000,0.3333,0.8333,0.6667,1.3333,0.6667,0.6667,0.8333,1.3333,1.1667,1.0000,0.6667,0.3333,13.3333
352,1.8-4.0,0.0000,0.0000,0.0000,1.3333,1.0000,1.0000,0.6667,0.0000,0.6667,1.0000,1.3333,0.6667,1.6667,1.3333,1.6667,1.6667,0.6667,0.6667,0.0000,15.3333
353,1.8-4.3,0.0000,1.0000,0.6667,1.3333,0.0000,1.0000,1.3333,0.0000,0.6667,0.3333,0.3333,0.6667,1.6667,0.6667,1.3333,1.0000,0.3333,1.3333,0.3333,14.0000
354,1.8-4.8,0.0000,0.6667,1.0000,1.3333,0.3333,0.3333,0.3333,0.6667,0.6667,0.3333,1.0000,0.6667,0.6667,1.3333,1.3333,1.3333,1.3333,1.3333,0.0000,14.6667
355,1.8-5.0,0.0000,1.6667,1.0000,2.0000,1.3333,1.0000,1.0000,0.6667,1.0000,0.3333,1.0000,0.6667,1.3333,1.3333,1.6667,1.3333,1.3333,1.0000,0.3333,20.0000
356,1.8-5.8,0.0000,1.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.6667,0.6667,0.6667,1.6667,1.6667,1.6667,1.6667,1.6667,1.3333,1.6667,1.3333,0.3333,20.3333
357,1.8-6.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3333,0.0000,0.3333,0.6667,0.3333,0.6667,0.6667,0.0000,0.0000,0.3333,0.0000,0.0000,0.3333,4.6667
358,1.8-6.5,0.3333,1.3333,1.3333,0.6667,0.6667,0.3333,0.3333,0.0000,1.6667,1.0000,1.3333,1.6667,1.3333,1.0000,1.3333,1.6667,1.3333,1.6667,0.0000,19.0000
359,1.8-7.0,0.0000,0.6667,0.6667,0.6667,1.3333,0.0000,1.0000,0.6667,0.6667,0.6667,1.3333,1.0000,1.0000,1.0000,1.0000,0.6667,1.3333,1.3333,1.0000,16.0000
360,2.0-0.0,0.0000,0.4000,0.8400,0.8000,0.4000,0.4800,0.2800,0.0800,0.2400,0.6000,0.4000,0.3600,0.4000,0.4400,0.6400,0.9200,0.7200,0.3600,0.0400,8.4000
361,2.0-0.2,0.0000,0.0000,0.6000,1.4000,0.4000,0.2000,0.2000,0.0000,0.0000,0.2000,0.4000,0.2000,0.2000,0.0000,0.4000,0.4000,0.2000,0.0000,0.0000,4.8000
362,2.0-0.3,0.0000,0.5000,0.7000,0.6000,0.4000,0.3000,0.4000,0.1000,0.4000,1.2000,0.9000,0.5000,0.9000,0.5000,0.6000,1.1000,0.7000,0.3000,0.3000,10.4000
363,2.0-0.5,0.2667,0.6667,0.2000,0.3333,0.0000,0.0000,0.0000,0.0667,0.2667,0.3333,0.6000,0.3333,0.4000,0.2000,0.2667,0.8000,0.6000,0.4000,0.2000,5.9333
364,2.0-0.6,0.0000,1.0000,1.0000,1.2000,0.8000,1.0000,0.2000,0.6000,0.8000,1.0000,1.6000,1.2000,0.8000,0.4000,1.2000,1.8000,1.4000,1.2000,0.6000,17.8000
365,2.0-0.7,0.6000,1.0000,0.2000,0.2000,0.2000,0.4000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.6000,0.4000,0.4000,0.6000,0.8000,0.8000,0.4000,6.8000
366,2.0-0.8,0.2667,0.9333,0.8667,1.0667,0.4667,0.3333,0.1333,0.1333,0.6000,0.5333,0.8667,0.6000,0.8667,0.4667,0.7333,1.2667,0.9333,0.6667,0.2000,11.9333
367,2.0-1.0,0.0500,0.9250,0.6750,0.7000,0.2000,0.6000,0.3750,0.2250,0.5500,0.6500,0.6000,0.3250,0.9250,0.8000,0.8500,1.1000,1.0500,0.7250,0.1250,11.4500
368,2.0-1.2,0.0000,1.0000,0.6000,0.8000,0.4000,0.2000,0.0000,0.0000,0.0000,0.6000,0.4000,0.2000,0.2000,0.0000,0.4000,1.0000,0.8000,0.6000,0.0000,7.2000
369,2.0-1.5,0.0000,1.8000,1.6000,0.8000,0.0000,0.2000,0.4000,0.4000,1.4000,1.4000,0.8000,0.6000,1.2000,0.8000,1.2000,1.6000,1.8000,0.6000,0.4000,17.0000
370,2.0-1.7,0.6000,1.4000,0.0000,0.4000,0.4000,0.4000,0.4000,0.0000,0.2000,0.4000,0.6000,0.2000,0.8000,0.4000,0.4000,0.6000,0.8000,0.6000,0.2000,8.8000
371,2.0-1.8,0.0000,1.0667,1.1333,1.0000,0.6000,0.6000,0.6667,0.4000,0.8000,0.9333,1.2667,0.6000,0.6667,0.6000,0.8667,1.0667,1.0667,0.6667,0.2667,14.2667
372,2.0-2.0,0.0000,0.5600,0.4800,0.3200,0.1600,0.2400,0.0800,0.0800,0.3200,0.7200,0.1600,0.2400,0.4000,0.4000,0.4000,1.1200,0.8000,0.3200,0.1600,6.9600
373,2.0-2.2,0.0000,0.6000,0.4000,0.4000,0.6000,0.6000,0.4000,0.2000,0.6000,1.0000,0.4000,1.0000,1.2000,1.2000,1.2000,1.8000,1.8000,1.2000,0.8000,15.4000
